File,Gaussian_Peak_Count
ossifragus_00098_4.wav,4
ossifragus_00098_5.wav,3
ossifragus_00099_1.wav,2
ossifragus_00099_2.wav,5
ossifragus_00099_3.wav,2
ossifragus_00099_4.wav,2
ossifragus_00100_1.wav,1
ossifragus_00101_1.wav,1
ossifragus_00102_1.wav,2
ossifragus_00102_2.wav,3
ossifragus_00102_3.wav,1
ossifragus_00103_1.wav,5
ossifragus_00103_10.wav,4
ossifragus_00103_2.wav,1
ossifragus_00103_3.wav,4
ossifragus_00103_4.wav,5
ossifragus_00103_5.wav,3
ossifragus_00103_6.wav,1
ossifragus_00103_7.wav,1
ossifragus_00103_8.wav,1
ossifragus_00103_9.wav,2
ossifragus_00104_1.wav,3
ossifragus_00104_2.wav,4
ossifragus_00104_3.wav,1
ossifragus_00104_4.wav,8
ossifragus_00105_1.wav,2
ossifragus_00105_2.wav,1
ossifragus_00105_3.wav,1
ossifragus_00106_1.wav,2
ossifragus_00106_2.wav,2
ossifragus_00106_3.wav,2
ossifragus_00106_4.wav,2
ossifragus_00107_1.wav,1
ossifragus_00107_2.wav,1
ossifragus_00107_3.wav,1
ossifragus_00108_1.wav,1
ossifragus_00108_10.wav,8
ossifragus_00108_11.wav,1
ossifragus_00108_12.wav,7
ossifragus_00108_13.wav,0
ossifragus_00108_2.wav,3
ossifragus_00108_3.wav,1
ossifragus_00108_4.wav,2
ossifragus_00108_5.wav,5
ossifragus_00108_6.wav,4
ossifragus_00108_7.wav,3
ossifragus_00108_8.wav,2
ossifragus_00108_9.wav,6
ossifragus_00109_1.wav,2
ossifragus_00109_2.wav,2
ossifragus_00109_3.wav,2
ossifragus_00109_4.wav,2
ossifragus_00111_1.wav,3
ossifragus_00111_2.wav,2
ossifragus_00114_1.wav,1
ossifragus_00114_2.wav,1
ossifragus_00115_1.wav,1
ossifragus_00115_2.wav,1
ossifragus_00115_3.wav,3
ossifragus_00115_4.wav,1
ossifragus_00115_5.wav,3
ossifragus_00115_6.wav,1
ossifragus_00115_7.wav,1
ossifragus_00116_1.wav,3
ossifragus_00116_2.wav,3
ossifragus_00117_1.wav,2
ossifragus_00117_2.wav,4
ossifragus_00117_3.wav,3
ossifragus_00117_4.wav,1
ossifragus_00118_1.wav,1
ossifragus_00118_2.wav,0
ossifragus_00120_1.wav,5
ossifragus_00120_2.wav,1
ossifragus_00120_3.wav,2
ossifragus_00121_1.wav,5
ossifragus_00121_2.wav,3
ossifragus_00121_3.wav,2
ossifragus_00121_4.wav,3
ossifragus_00121_5.wav,2
ossifragus_00121_6.wav,3
ossifragus_00122_1.wav,3
ossifragus_00122_2.wav,3
ossifragus_00122_3.wav,2
ossifragus_00123_1.wav,2
ossifragus_00123_2.wav,1
ossifragus_00123_3.wav,2
ossifragus_00124_1.wav,2
ossifragus_00124_2.wav,2
ossifragus_00124_3.wav,0
ossifragus_00124_4.wav,1
ossifragus_00124_5.wav,3
ossifragus_00126_1.wav,3
ossifragus_00126_2.wav,3
ossifragus_00127_1.wav,1
ossifragus_00127_2.wav,1
ossifragus_00127_3.wav,3
ossifragus_00127_4.wav,1
ossifragus_00129_1.wav,1
ossifragus_00129_2.wav,7
ossifragus_00129_3.wav,4
ossifragus_00129_4.wav,5
ossifragus_00129_5.wav,5
ossifragus_00129_6.wav,2
ossifragus_00129_7.wav,0
ossifragus_00130_1.wav,1
ossifragus_00130_2.wav,5
ossifragus_00131_1.wav,1
ossifragus_00131_2.wav,2
ossifragus_00132_1.wav,1
ossifragus_00132_2.wav,2
ossifragus_00132_3.wav,1
ossifragus_00132_4.wav,2
ossifragus_00132_5.wav,2
ossifragus_00132_6.wav,2
ossifragus_00134_1.wav,1
ossifragus_00134_2.wav,1
ossifragus_00135_1.wav,3
ossifragus_00135_2.wav,3
ossifragus_00135_3.wav,6
ossifragus_00135_4.wav,3
ossifragus_00135_5.wav,3
ossifragus_00135_6.wav,6
ossifragus_00137_1.wav,2
ossifragus_00137_2.wav,1
ossifragus_00137_3.wav,1
ossifragus_00139_1.wav,1
ossifragus_00140_1.wav,2
ossifragus_00140_2.wav,3
ossifragus_00140_3.wav,2
ossifragus_00140_4.wav,2
ossifragus_00140_5.wav,2
ossifragus_00140_6.wav,2
ossifragus_00140_7.wav,2
ossifragus_00140_8.wav,2
ossifragus_00141_1.wav,4
ossifragus_00141_2.wav,2
ossifragus_00141_3.wav,1
ossifragus_00141_4.wav,7
ossifragus_00141_5.wav,2
ossifragus_00141_6.wav,6
ossifragus_00141_7.wav,6
ossifragus_00141_8.wav,10
ossifragus_00142_1.wav,6
ossifragus_00142_2.wav,3
ossifragus_00144_1.wav,1
ossifragus_00144_2.wav,2
ossifragus_00145_1.wav,4
ossifragus_00146_1.wav,1
ossifragus_00146_2.wav,3
ossifragus_00146_3.wav,1
ossifragus_00148_1.wav,1
ossifragus_00148_2.wav,1
ossifragus_00150_1.wav,2
ossifragus_00151_1.wav,6
ossifragus_00151_2.wav,1
ossifragus_00151_3.wav,1
ossifragus_00152_1.wav,2
ossifragus_00152_2.wav,1
ossifragus_00152_3.wav,2
ossifragus_00152_4.wav,2
ossifragus_00152_5.wav,1
ossifragus_00152_6.wav,1
ossifragus_00152_7.wav,1
ossifragus_00152_8.wav,1
ossifragus_00153_1.wav,3
ossifragus_00153_2.wav,1
ossifragus_00154_1.wav,4
ossifragus_00154_2.wav,6
ossifragus_00154_3.wav,0
ossifragus_00155_1.wav,2
ossifragus_00155_2.wav,3
ossifragus_00155_3.wav,1
ossifragus_00156_1.wav,2
ossifragus_00156_2.wav,3
ossifragus_00156_3.wav,1
ossifragus_00158_1.wav,2
ossifragus_00158_2.wav,8
ossifragus_00159_1.wav,1
ossifragus_00159_2.wav,4
ossifragus_00160_1.wav,6
ossifragus_00160_2.wav,1
ossifragus_00160_3.wav,1
ossifragus_00160_4.wav,1
ossifragus_00163_1.wav,1
ossifragus_00164_1.wav,6
ossifragus_00164_2.wav,3
ossifragus_00165_1.wav,3
ossifragus_00165_2.wav,2
ossifragus_00166_1.wav,5
ossifragus_00166_2.wav,2
ossifragus_00166_3.wav,10
ossifragus_00167_1.wav,1
ossifragus_00167_2.wav,3
ossifragus_00167_3.wav,1
ossifragus_00167_4.wav,1
ossifragus_00167_5.wav,1
ossifragus_00167_6.wav,1
ossifragus_00167_7.wav,1
ossifragus_00167_8.wav,1
ossifragus_00169_1.wav,1
ossifragus_00169_2.wav,3
ossifragus_00170_1.wav,2
ossifragus_00170_2.wav,1
ossifragus_00170_3.wav,1
ossifragus_00170_4.wav,3
ossifragus_00171_1.wav,1
ossifragus_00172_1.wav,2
ossifragus_00172_2.wav,3
ossifragus_00172_3.wav,2
ossifragus_00172_4.wav,2
ossifragus_00172_5.wav,2
ossifragus_00173_1.wav,2
ossifragus_00173_2.wav,2
ossifragus_00173_3.wav,4
ossifragus_00173_4.wav,2
ossifragus_00174_1.wav,3
ossifragus_00174_2.wav,1
ossifragus_00174_3.wav,1
ossifragus_00174_4.wav,3
ossifragus_00176_1.wav,1
ossifragus_00176_2.wav,1
ossifragus_00176_3.wav,2
ossifragus_00177_1.wav,1
ossifragus_00177_2.wav,1
ossifragus_00178_1.wav,4
ossifragus_00178_2.wav,1
ossifragus_00179_1.wav,1
ossifragus_00179_2.wav,1
ossifragus_00179_3.wav,2
ossifragus_00179_4.wav,1
ossifragus_00179_5.wav,2
ossifragus_00180_1.wav,1
ossifragus_00181_1.wav,6
ossifragus_00183_1.wav,3
ossifragus_00184_1.wav,4
ossifragus_00184_2.wav,2
ossifragus_00185_1.wav,6
ossifragus_00185_2.wav,5
ossifragus_00185_3.wav,4
ossifragus_00186_1.wav,1
ossifragus_00186_2.wav,1
ossifragus_00188_1.wav,2
ossifragus_00188_2.wav,6
ossifragus_00191_1.wav,1
ossifragus_00192_1.wav,2
ossifragus_00193_1.wav,2
