File,Gaussian_Peak_Count
brachyrynchos_00159_2.wav,5
brachyrynchos_00159_3.wav,9
brachyrynchos_00161_1.wav,6
brachyrynchos_00161_2.wav,11
brachyrynchos_00162_1.wav,5
brachyrynchos_00162_2.wav,5
brachyrynchos_00162_3.wav,5
brachyrynchos_00162_4.wav,4
brachyrynchos_00162_5.wav,3
brachyrynchos_00163_1.wav,6
brachyrynchos_00163_2.wav,7
brachyrynchos_00163_3.wav,4
brachyrynchos_00163_4.wav,2
brachyrynchos_00164_1.wav,2
brachyrynchos_00165_1.wav,4
brachyrynchos_00165_2.wav,2
brachyrynchos_00165_3.wav,9
brachyrynchos_00165_4.wav,1
brachyrynchos_00166_1.wav,2
brachyrynchos_00167_1.wav,2
brachyrynchos_00167_2.wav,14
brachyrynchos_00167_3.wav,20
brachyrynchos_00167_4.wav,2
brachyrynchos_00169_1.wav,3
brachyrynchos_00169_2.wav,4
brachyrynchos_00169_3.wav,0
brachyrynchos_00169_4.wav,4
brachyrynchos_00169_5.wav,8
brachyrynchos_00171_1.wav,3
brachyrynchos_00172_1.wav,6
brachyrynchos_00172_2.wav,2
brachyrynchos_00172_3.wav,0
brachyrynchos_00172_4.wav,18
brachyrynchos_00173_1.wav,4
brachyrynchos_00173_2.wav,1
brachyrynchos_00173_3.wav,1
brachyrynchos_00174_1.wav,4
brachyrynchos_00175_1.wav,4
brachyrynchos_00176_1.wav,4
brachyrynchos_00177_1.wav,2
brachyrynchos_00177_2.wav,2
brachyrynchos_00177_3.wav,1
brachyrynchos_00178_1.wav,1
brachyrynchos_00178_2.wav,3
brachyrynchos_00178_3.wav,5
brachyrynchos_00178_4.wav,3
brachyrynchos_00179_1.wav,4
brachyrynchos_00180_1.wav,5
brachyrynchos_00180_2.wav,2
brachyrynchos_00181_1.wav,4
brachyrynchos_00182_1.wav,8
brachyrynchos_00183_1.wav,4
brachyrynchos_00183_2.wav,6
brachyrynchos_00184_1.wav,2
brachyrynchos_00184_2.wav,2
brachyrynchos_00185_1.wav,1
brachyrynchos_00185_2.wav,8
brachyrynchos_00185_3.wav,3
brachyrynchos_00185_4.wav,18
brachyrynchos_00186_1.wav,2
brachyrynchos_00186_2.wav,6
brachyrynchos_00186_3.wav,2
brachyrynchos_00187_1.wav,4
brachyrynchos_00188_1.wav,5
brachyrynchos_00189_1.wav,1
brachyrynchos_00189_2.wav,2
brachyrynchos_00190_1.wav,10
brachyrynchos_00190_2.wav,3
brachyrynchos_00191_1.wav,2
brachyrynchos_00192_1.wav,8
brachyrynchos_00193_1.wav,6
brachyrynchos_00193_2.wav,9
brachyrynchos_00193_3.wav,7
brachyrynchos_00193_4.wav,14
brachyrynchos_00193_5.wav,2
brachyrynchos_00193_6.wav,4
brachyrynchos_00193_7.wav,4
brachyrynchos_00194_1.wav,2
brachyrynchos_00194_2.wav,6
brachyrynchos_00194_3.wav,3
brachyrynchos_00195_1.wav,10
brachyrynchos_00195_2.wav,5
brachyrynchos_00195_3.wav,5
brachyrynchos_00195_4.wav,2
brachyrynchos_00195_5.wav,6
brachyrynchos_00195_6.wav,5
brachyrynchos_00195_7.wav,6
brachyrynchos_00196_1.wav,6
brachyrynchos_00197_1.wav,4
brachyrynchos_00199_1.wav,5
brachyrynchos_00199_2.wav,3
brachyrynchos_00199_3.wav,1
brachyrynchos_00199_4.wav,2
brachyrynchos_00200_1.wav,2
brachyrynchos_00200_2.wav,1
brachyrynchos_00200_3.wav,1
brachyrynchos_00200_4.wav,1
brachyrynchos_00201_1.wav,3
brachyrynchos_00201_2.wav,4
brachyrynchos_00201_3.wav,4
brachyrynchos_00202_1.wav,4
brachyrynchos_00202_10.wav,2
brachyrynchos_00202_11.wav,2
brachyrynchos_00202_12.wav,3
brachyrynchos_00202_13.wav,2
brachyrynchos_00202_14.wav,3
brachyrynchos_00202_15.wav,4
brachyrynchos_00202_16.wav,1
brachyrynchos_00202_2.wav,11
brachyrynchos_00202_3.wav,3
brachyrynchos_00202_4.wav,4
