File,Gaussian_Peak_Count
corax_00162_1.wav,1
corax_00162_2.wav,1
corax_00163_1.wav,2
corax_00163_2.wav,4
corax_00163_3.wav,4
corax_00163_4.wav,9
corax_00164_1.wav,2
corax_00164_2.wav,1
corax_00164_3.wav,2
corax_00166_1.wav,3
corax_00166_2.wav,2
corax_00168_1.wav,3
corax_00168_2.wav,2
corax_00171_1.wav,1
corax_00171_2.wav,1
corax_00171_3.wav,1
corax_00171_4.wav,2
corax_00171_5.wav,1
corax_00174_1.wav,2
corax_00174_2.wav,2
corax_00174_3.wav,1
corax_00175_1.wav,2
corax_00175_2.wav,2
corax_00175_3.wav,2
corax_00175_4.wav,2
corax_00177_1.wav,6
corax_00177_2.wav,1
corax_00177_3.wav,2
corax_00177_4.wav,4
corax_00177_5.wav,2
corax_00177_6.wav,0
corax_00178_1.wav,3
corax_00178_2.wav,2
corax_00178_3.wav,1
corax_00178_4.wav,2
corax_00178_5.wav,1
corax_00178_6.wav,2
corax_00178_7.wav,2
corax_00179_1.wav,1
corax_00182_1.wav,2
corax_00184_1.wav,1
corax_00184_2.wav,1
corax_00185_1.wav,6
corax_00185_2.wav,3
corax_00185_3.wav,3
corax_00186_1.wav,1
corax_00186_2.wav,1
corax_00186_3.wav,5
corax_00186_4.wav,2
corax_00187_1.wav,2
corax_00189_1.wav,2
corax_00189_2.wav,1
corax_00189_3.wav,0
corax_00189_4.wav,0
corax_00189_5.wav,3
corax_00190_1.wav,2
corax_00190_2.wav,1
corax_00190_3.wav,4
corax_00190_4.wav,3
corax_00190_5.wav,2
corax_00190_6.wav,3
corax_00190_7.wav,3
corax_00193_1.wav,2
corax_00193_2.wav,3
corax_00193_3.wav,1
corax_00195_1.wav,6
corax_00195_2.wav,1
corax_00195_3.wav,1
corax_00195_4.wav,2
corax_00195_5.wav,5
corax_00195_6.wav,7
corax_00196_1.wav,2
corax_00198_1.wav,1
corax_00199_1.wav,1
corax_00200_1.wav,3
corax_00200_2.wav,2
corax_00201_1.wav,1
corax_00201_10.wav,1
corax_00201_11.wav,1
corax_00201_12.wav,1
corax_00201_13.wav,2
corax_00201_2.wav,3
corax_00201_3.wav,4
corax_00201_4.wav,1
corax_00201_5.wav,1
corax_00201_6.wav,3
corax_00201_7.wav,2
corax_00201_8.wav,1
corax_00201_9.wav,2
corax_00202_1.wav,3
corax_00204_1.wav,7
corax_00206_1.wav,2
corax_00206_2.wav,4
corax_00207_1.wav,0
corax_00207_2.wav,2
corax_00207_3.wav,2
corax_00207_4.wav,3
corax_00208_1.wav,1
corax_00208_2.wav,4
corax_00208_3.wav,4
corax_00209_1.wav,3
corax_00209_2.wav,2
corax_00209_3.wav,5
corax_00212_1.wav,1
corax_00212_2.wav,7
corax_00212_3.wav,3
corax_00212_4.wav,2
corax_00212_5.wav,4
corax_00212_6.wav,1
corax_00213_1.wav,1
corax_00213_2.wav,1
corax_00215_1.wav,6
corax_00215_2.wav,6
corax_00217_1.wav,2
corax_00217_2.wav,1
corax_00217_3.wav,2
corax_00218_1.wav,0
corax_00218_2.wav,3
corax_00218_3.wav,4
corax_00219_1.wav,2
corax_00220_1.wav,5
corax_00220_2.wav,6
corax_00220_3.wav,5
corax_00221_1.wav,3
corax_00222_1.wav,2
corax_00223_1.wav,1
corax_00223_2.wav,1
corax_00223_3.wav,2
corax_00225_1.wav,9
corax_00225_2.wav,3
corax_00225_3.wav,2
corax_00229_1.wav,1
corax_00229_2.wav,1
corax_00230_1.wav,1
corax_00231_1.wav,2
corax_00235_1.wav,1
corax_00235_2.wav,1
corax_00236_1.wav,3
corax_00237_1.wav,5
corax_00237_2.wav,6
corax_00238_1.wav,1
corax_00238_2.wav,2
corax_00238_3.wav,2
corax_00243_1.wav,1
corax_00245_1.wav,4
corax_00245_2.wav,2
corax_00246_1.wav,2
corax_00246_2.wav,2
corax_00246_3.wav,2
corax_00247_1.wav,1
corax_00247_2.wav,3
corax_00247_3.wav,2
corax_00248_1.wav,2
corax_00248_2.wav,2
corax_00248_3.wav,3
corax_00248_4.wav,3
corax_00249_1.wav,3
corax_00249_2.wav,3
corax_00249_3.wav,3
corax_00249_4.wav,3
corax_00249_5.wav,2
corax_00249_6.wav,3
corax_00249_7.wav,1
corax_00249_8.wav,2
corax_00250_1.wav,1
corax_00250_2.wav,1
corax_00250_3.wav,1
corax_00250_4.wav,2
corax_00250_5.wav,2
corax_00250_6.wav,2
corax_00250_7.wav,1
corax_00250_8.wav,2
corax_00251_1.wav,0
corax_00251_2.wav,4
corax_00251_3.wav,3
corax_00251_4.wav,4
corax_00253_1.wav,1
corax_00253_2.wav,1
corax_00253_3.wav,2
corax_00255_1.wav,5
corax_00256_1.wav,2
corax_00259_1.wav,1
corax_00259_10.wav,2
corax_00259_11.wav,2
corax_00259_2.wav,3
corax_00259_3.wav,2
corax_00259_4.wav,4
corax_00259_5.wav,1
corax_00259_6.wav,2
corax_00259_7.wav,3
corax_00259_8.wav,3
corax_00259_9.wav,3
corax_00260_1.wav,3
corax_00262_1.wav,1
corax_00264_1.wav,1
corax_00268_1.wav,2
corax_00268_2.wav,2
corax_00268_3.wav,3
corax_00268_4.wav,1
corax_00268_5.wav,2
corax_00271_1.wav,5
corax_00271_2.wav,2
