File,Gaussian_Peak_Count
cornix_00101_3.wav,0
cornix_00102_1.wav,7
cornix_00102_2.wav,1
cornix_00102_3.wav,1
cornix_00102_4.wav,2
cornix_00102_5.wav,2
cornix_00102_6.wav,1
cornix_00103_1.wav,2
cornix_00104_1.wav,4
cornix_00104_2.wav,4
cornix_00104_3.wav,2
cornix_00105_1.wav,3
cornix_00105_2.wav,2
cornix_00106_1.wav,7
cornix_00107_1.wav,4
cornix_00108_1.wav,2
cornix_00108_2.wav,2
cornix_00108_3.wav,1
cornix_00108_4.wav,1
cornix_00109_1.wav,3
cornix_00109_2.wav,2
cornix_00110_1.wav,2
cornix_00110_2.wav,7
cornix_00111_1.wav,1
cornix_00111_2.wav,1
cornix_00114_1.wav,3
cornix_00115_1.wav,5
cornix_00117_1.wav,3
cornix_00119_1.wav,5
cornix_00119_2.wav,2
cornix_00121_1.wav,4
cornix_00122_1.wav,2
cornix_00123_1.wav,2
cornix_00123_2.wav,5
cornix_00123_3.wav,1
cornix_00124_1.wav,6
cornix_00125_1.wav,2
cornix_00125_2.wav,3
cornix_00126_1.wav,1
cornix_00127_1.wav,3
cornix_00127_2.wav,4
cornix_00127_3.wav,1
cornix_00128_1.wav,6
cornix_00129_1.wav,4
cornix_00129_2.wav,4
cornix_00129_3.wav,4
cornix_00129_4.wav,6
cornix_00129_5.wav,4
cornix_00129_6.wav,1
cornix_00129_7.wav,4
cornix_00130_1.wav,2
cornix_00130_2.wav,1
cornix_00130_3.wav,6
cornix_00130_4.wav,1
cornix_00130_5.wav,3
cornix_00131_1.wav,3
cornix_00131_2.wav,4
cornix_00131_3.wav,3
cornix_00131_4.wav,3
cornix_00132_1.wav,4
cornix_00133_1.wav,2
cornix_00134_1.wav,3
cornix_00136_1.wav,4
cornix_00136_2.wav,5
cornix_00139_1.wav,2
cornix_00140_1.wav,6
cornix_00141_1.wav,4
cornix_00141_2.wav,6
cornix_00141_3.wav,2
cornix_00142_1.wav,4
cornix_00142_2.wav,3
cornix_00142_3.wav,3
cornix_00142_4.wav,5
cornix_00142_5.wav,3
cornix_00142_6.wav,5
cornix_00142_7.wav,4
cornix_00143_1.wav,1
cornix_00143_2.wav,1
cornix_00144_1.wav,2
cornix_00144_2.wav,1
cornix_00145_1.wav,1
cornix_00145_2.wav,2
cornix_00146_1.wav,1
cornix_00146_2.wav,2
cornix_00146_3.wav,2
cornix_00146_4.wav,1
cornix_00146_5.wav,2
cornix_00146_6.wav,3
cornix_00147_1.wav,1
cornix_00148_1.wav,4
cornix_00148_2.wav,2
cornix_00150_1.wav,3
cornix_00151_1.wav,1
cornix_00151_2.wav,3
cornix_00152_1.wav,6
cornix_00152_2.wav,3
cornix_00153_1.wav,2
cornix_00153_2.wav,1
cornix_00153_3.wav,1
cornix_00154_1.wav,3
cornix_00155_1.wav,3
cornix_00155_2.wav,5
cornix_00156_1.wav,3
cornix_00156_2.wav,4
cornix_00156_3.wav,4
cornix_00157_1.wav,3
cornix_00157_2.wav,5
cornix_00157_3.wav,5
cornix_00159_1.wav,2
cornix_00160_1.wav,1
cornix_00162_1.wav,3
cornix_00162_2.wav,1
cornix_00162_3.wav,9
cornix_00163_1.wav,8
cornix_00163_2.wav,2
cornix_00163_3.wav,1
cornix_00163_4.wav,1
cornix_00164_1.wav,3
cornix_00165_1.wav,2
cornix_00165_2.wav,3
cornix_00166_1.wav,4
cornix_00166_2.wav,3
cornix_00168_1.wav,1
cornix_00169_1.wav,1
cornix_00169_2.wav,5
cornix_00170_1.wav,3
cornix_00170_2.wav,4
cornix_00171_1.wav,4
cornix_00171_2.wav,4
cornix_00173_1.wav,3
cornix_00173_2.wav,2
cornix_00173_3.wav,3
cornix_00174_1.wav,3
cornix_00174_2.wav,2
cornix_00174_3.wav,2
cornix_00174_4.wav,1
cornix_00175_1.wav,2
cornix_00176_1.wav,3
cornix_00177_1.wav,3
cornix_00178_1.wav,5
cornix_00179_1.wav,1
cornix_00179_2.wav,1
cornix_00179_3.wav,2
cornix_00180_1.wav,1
cornix_00180_2.wav,1
cornix_00180_3.wav,6
cornix_00181_1.wav,2
cornix_00181_2.wav,2
cornix_00181_3.wav,4
cornix_00181_4.wav,1
cornix_00181_5.wav,1
cornix_00182_1.wav,2
cornix_00182_2.wav,5
cornix_00183_1.wav,8
cornix_00184_1.wav,3
cornix_00185_1.wav,0
cornix_00185_2.wav,1
cornix_00185_3.wav,3
cornix_00185_4.wav,1
cornix_00185_5.wav,1
cornix_00186_1.wav,2
cornix_00186_2.wav,2
cornix_00187_1.wav,1
cornix_00188_1.wav,2
cornix_00190_1.wav,2
cornix_00190_2.wav,1
cornix_00191_1.wav,2
cornix_00192_1.wav,6
cornix_00193_1.wav,11
cornix_00193_2.wav,2
cornix_00194_1.wav,2
cornix_00194_2.wav,4
cornix_00194_3.wav,3
cornix_00195_1.wav,3
cornix_00195_2.wav,2
cornix_00195_3.wav,2
cornix_00195_4.wav,3
cornix_00196_1.wav,1
cornix_00197_1.wav,1
cornix_00198_1.wav,3
cornix_00199_1.wav,6
cornix_00199_2.wav,2
cornix_00199_3.wav,1
cornix_00200_1.wav,1
cornix_00200_2.wav,3
cornix_00201_1.wav,6
cornix_00201_2.wav,3
cornix_00201_3.wav,1
cornix_00202_1.wav,6
cornix_00203_1.wav,2
cornix_00204_1.wav,3
cornix_00205_1.wav,4
cornix_00205_2.wav,2
cornix_00205_3.wav,2
cornix_00205_4.wav,1
cornix_00206_1.wav,7
cornix_00206_2.wav,2
cornix_00206_3.wav,1
cornix_00207_1.wav,7
cornix_00207_2.wav,2
cornix_00208_1.wav,5
cornix_00208_2.wav,7
cornix_00208_3.wav,8
cornix_00208_4.wav,1
cornix_00208_5.wav,6
cornix_00209_1.wav,8
cornix_00210_1.wav,6
cornix_00210_2.wav,3
cornix_00211_1.wav,3
cornix_00211_2.wav,1
cornix_00211_3.wav,2
cornix_00211_4.wav,4
cornix_00212_1.wav,6
cornix_00213_1.wav,6
cornix_00213_10.wav,4
cornix_00213_11.wav,1
cornix_00213_12.wav,2
cornix_00213_2.wav,3
cornix_00213_3.wav,5
cornix_00213_4.wav,4
cornix_00213_5.wav,4
cornix_00213_6.wav,2
cornix_00213_7.wav,1
cornix_00213_8.wav,5
cornix_00213_9.wav,2
cornix_00214_1.wav,1
cornix_00214_2.wav,1
cornix_00214_3.wav,3
cornix_00214_4.wav,1
cornix_00214_5.wav,4
cornix_00214_6.wav,2
cornix_00214_7.wav,2
cornix_00214_8.wav,3
cornix_00214_9.wav,1
cornix_00215_1.wav,4
cornix_00216_1.wav,3
cornix_00216_2.wav,3
cornix_00216_3.wav,5
cornix_00216_4.wav,4
cornix_00216_5.wav,2
cornix_00217_1.wav,3
cornix_00217_2.wav,4
cornix_00217_3.wav,2
cornix_00217_4.wav,3
cornix_00217_5.wav,4
cornix_00217_6.wav,2
cornix_00217_7.wav,2
cornix_00218_1.wav,8
cornix_00219_1.wav,3
cornix_00219_2.wav,1
cornix_00219_3.wav,2
cornix_00220_1.wav,3
cornix_00220_2.wav,5
cornix_00220_3.wav,2
cornix_00220_4.wav,4
cornix_00220_5.wav,3
cornix_00221_1.wav,5
cornix_00222_1.wav,8
cornix_00223_1.wav,5
cornix_00223_2.wav,1
cornix_00223_3.wav,2
cornix_00224_1.wav,1
cornix_00224_2.wav,1
cornix_00224_3.wav,1
cornix_00224_4.wav,3
cornix_00224_5.wav,1
cornix_00224_6.wav,2
cornix_00225_1.wav,3
cornix_00227_1.wav,6
cornix_00227_2.wav,5
cornix_00227_3.wav,1
cornix_00227_4.wav,2
cornix_00227_5.wav,5
cornix_00227_6.wav,2
cornix_00230_1.wav,1
cornix_00232_1.wav,1
cornix_00232_2.wav,1
cornix_00232_3.wav,4
cornix_00232_4.wav,4
cornix_00233_1.wav,1
cornix_00233_2.wav,6
cornix_00234_1.wav,8
cornix_00234_2.wav,1
cornix_00234_3.wav,4
cornix_00234_4.wav,6
cornix_00234_5.wav,3
cornix_00234_6.wav,4
cornix_00234_7.wav,2
cornix_00234_8.wav,1
cornix_00236_1.wav,4
cornix_00237_1.wav,4
cornix_00240_1.wav,3
cornix_00240_2.wav,6
cornix_00241_1.wav,2
cornix_00245_1.wav,6
cornix_00246_1.wav,1
cornix_00246_2.wav,12
cornix_00247_1.wav,5
